target_id	length	eff_length	est_counts	tpm
rna-NM_001182842.3	855	656	28	18.803
rna-NM_001182841.3	969	770	1173	671.088
rna-NM_001182840.1	1161	962	269	123.183
rna-NM_001183178.1	1440	1241	134	47.5669
rna-YNCN0016C	72	3.52559	0	0
rna-YNCN0017W	74	3.56892	0	0
rna-NM_001183179.3	849	650	27	18.2988
rna-NM_001183180.1	954	755	210	122.531
rna-NM_001183181.1	441	242	39	70.994
rna-NM_001183183.3	1869	1670	121	31.9184
rna-NM_001183184.3	933	734	31	18.6053
rna-NM_001183185.1	1986	1787	50	12.3259
rna-NM_001183186.1	750	551	4	3.19802
rna-NM_001183187.3	450	251	16	28.0814
rna-NM_001183188.1	2631	2432	115	20.8308
rna-NM_001183189.1	1506	1307	260	87.6334
rna-NM_001183190.3	2685	2486	178	31.5421
rna-NM_001183191.3	639	440	7	7.00838
rna-NM_001183192.1	1155	956	171	78.7971
rna-NM_001183193.1	6702	6503	128	8.67098
rna-NM_001183194.3	669	470	120	112.475
rna-NM_001183195.1	675	476	435	402.582
rna-NM_001183196.1	1929	1730	99	25.2093
rna-NM_001183197.3	813	614	54	38.7434
rna-NM_001183198.3	1215	1016	220	95.3896
rna-NM_001183199.1	420	221	18	35.88
rna-NM_001183200.1	1701	1502	64	18.7708
rna-NM_001183201.3	561	362	131	159.417
rna-NM_001183203.1	1416	1217	126	45.6092
rna-NM_001183204.1	954	755	84	49.0122
rna-NM_001183205.3	927	728	80	48.4095
rna-NM_001183206.3	1290	1091	124	50.069
rna-NM_001183207.1	1656	1457	23	6.95409
rna-NM_001183208.1	4740	4541	66	6.40272
rna-NM_001183209.3	1107	908	22	10.6736
rna-NM_001184344.1	222	27.8721	7	110.637
rna-NM_001183210.1	2364	2165	23	4.67996
rna-NM_001183211.3	966	767	83	47.6711
rna-NM_001184446.3	297	98.0001	109	489.973
rna-NM_001183212.1	1029	830	167	88.6361
rna-NM_001183213.1	462	263	65	108.875
rna-NM_001183214.3	276	77.0053	21	120.135
rna-NM_001183215.1	1890	1691	186	48.4553
rna-NM_001183216.1	1818	1619	175	47.6171
rna-NM_001183217.3	771	572	14	10.7821
rna-NM_001183218.3	1119	920	15	7.1825
rna-NM_001183220.1	1191	992	52	23.0921
rna-NM_001183221.1	2178	1979	2	0.445201
rna-NM_001183222.3	1470	1271	9	3.11939
rna-NM_001183223.1	408	209	143	301.413
rna-NM_001183224.1	2682	2483	74	13.1289
rna-NM_001183225.3	1182	983	43	19.2702
rna-NM_001183226.3	633	434	39	39.5865
rna-NM_001183227.1	1341	1142	32	12.344
rna-NR_132253.1	165	8.64817	0	0
rna-NM_001183228.1	1548	1349	316	103.192
rna-NM_001183229.3	1302	1103	194	77.4816
rna-NM_001183230.1	1461	1262	783	273.322
rna-NR_132254.1	274	75.0077	0	0
rna-NM_001183231.1	951	752	294	172.227
rna-YNCN0020C	84	3.8053	0	0
rna-NM_001183232.3	1761	1562	247	69.6607
rna-NM_001183233.3	1686	1487	30	8.88756
rna-NM_001183234.1	714	515	14	11.9755
rna-NM_001183235.1	1443	1244	11	3.89533
rna-NM_001183236.3	1743	1544	36	10.2713
rna-NM_001183237.1	2160	1961	1421	319.219
rna-NM_001183238.1	660	461	52	49.6906
rna-NM_001183239.3	984	785	12	6.73416
rna-NM_001183240.3	1824	1625	12	3.25312
rna-NM_001183241.1	873	674	4	2.6144
rna-NM_001183242.1	3351	3152	12.6208	1.76389
rna-NM_001183243.3	1311	1112	3	1.18847
rna-NM_001183244.1	3354	3155	2	0.279256
rna-NM_001183245.1	819	620	5	3.55263
rna-NM_001183246.3	1470	1271	6	2.07959
rna-NM_001183247.4	4002	3803	3	0.34751
rna-NM_001183248.1	1029	830	0	0
rna-NM_001183249.1	1695	1496	1	0.29447
rna-NM_001183250.3	1509	1310	0	0
rna-NM_001183251.1	1137	938	9	4.2268
rna-NM_001183252.1	1125	926	13	6.1845
rna-NM_001184621.3	93	4.05064	0	0
rna-NM_001183253.3	363	164	0.75	2.0146
rna-NM_001267862.1	255	56.1701	0	0
rna-NM_001184623.1	156	7.59116	0	0
rna-NM_001183418.1	432	233	0.796669	1.50624
rna-NM_001184575.1	183	11.741	0	0
rna-NM_001183417.1	1941	1742	0	0
rna-NM_001183416.1	510	311	0	0
rna-NM_001183415.1	648	449	0	0
rna-NM_001183414.1	363	164	0	0
rna-NM_001348873.1	342	143	2	6.16121
rna-NM_001184493.1	273	74.0093	9	53.5708
rna-NM_001183412.1	516	317	9	12.5071
rna-NM_001183411.1	1821	1622	46	12.4934
rna-NM_001183410.1	1770	1571	4.4915	1.25947
rna-NM_001183409.1	1704	1505	4	1.17083
rna-NM_001184666.1	135	5.87326	0	0
rna-NM_001183408.1	2904	2705	105.607	17.1987
rna-NM_001183407.1	750	551	11	8.79454
rna-NM_001183406.1	1863	1664	166	43.9468
rna-NM_001183405.1	1029	830	5258	2790.71
rna-NM_001183403.1	696	497	40	35.4549
rna-NM_001183402.1	1815	1616	49	13.3576
rna-NM_001183401.1	711	512	56	48.1826
rna-NM_001183400.1	585	386	22	25.1077
rna-NM_001183399.2	3234	3035	227	32.9488
rna-NM_001183398.1	1455	1256	201	70.4983
rna-NM_001183397.1	510	311	63	89.2385
rna-NM_001183396.2	723	524	169	142.078
rna-NM_001183395.2	2088	1889	21	4.89733
rna-NM_001183394.1	1272	1073	256	105.102
rna-NM_001183393.1	642	443	838	833.321
rna-NM_001183392.2	4026	3827	63	7.25194
rna-NM_001183391.1	1494	1295	73	24.8328
rna-NM_001183390.1	1194	995	633	280.255
rna-NM_001183389.1	669	470	63	59.0493
rna-NM_001183387.1	366	167	46	121.343
rna-NM_001183386.1	1416	1217	6	2.17186
rna-NM_001183385.1	327	128	2	6.88323
rna-NM_001183384.1	2580	2381	223	41.2589
rna-NM_001183383.1	555	356	59	73.0086
rna-NM_001183382.1	1128	929	89	42.2033
rna-NM_001183381.1	429	230	3792	7262.94
rna-NM_001183380.1	1134	935	29	13.6634
rna-NM_001183379.2	1431	1232	216	77.2352
rna-NM_001183378.1	1302	1103	377	150.57
rna-NM_001183377.1	1605	1406	43	13.4727
rna-NM_001183376.1	1728	1529	55	15.8463
rna-NM_001183375.1	435	236	1311.22	2447.58
rna-NM_001183374.1	561	362	3647.33	4438.53
rna-NM_001183373.1	1506	1307	57	19.2119
rna-NM_001348874.1	309	110	3	12.0144
rna-NM_001183371.1	1938	1739	12	3.03986
rna-NM_001183370.1	1149	950	41	19.0122
rna-NM_001183369.1	1755	1556	157	44.449
rna-NM_001183368.1	609	410	3	3.22337
rna-NM_001183367.1	1968	1769	17	4.23344
rna-NM_001183366.1	1479	1280	30	10.3248
rna-NM_001183365.1	639	440	72	72.0862
rna-NM_001183364.1	714	515	12	10.2647
rna-NM_001183363.1	342	143	418	1287.69
rna-YNCO0001C	72	3.52559	0	0
rna-NM_001183362.1	456	257	21	35.9963
rna-NM_001183361.1	1029	830	2	1.06151
rna-YNCO0002W	73	3.5471	0	0
rna-NM_001183359.1	1671	1472	82	24.5402
rna-NM_001183358.1	1059	860	3	1.53672
rna-NM_001184383.1	1323	1124	1.36008e-08	5.33051e-09
rna-NM_001184384.2	5269	5070	0.0601093	0.00522283
rna-NM_001183357.1	1830	1631	119	32.1414
rna-NM_001183356.1	693	494	19	16.9433
rna-NM_001183355.1	939	740	8	4.76245
rna-NM_001183354.1	3246	3047	162	23.4215
rna-NM_001183352.1	3114	2915	160	24.1798
rna-NR_132255.1	96	4.14046	0	0
rna-NM_001184665.1	186	12.4336	0	0
rna-NM_001183351.1	1299	1100	446	178.614
rna-NM_001183350.1	939	740	8	4.76245
rna-NM_001183349.1	2121	1922	36	8.25128
rna-NM_001183348.1	972	773	92	52.4301
rna-NM_001183347.1	882	683	102	65.7887
rna-NM_001183346.1	927	728	225	136.152
rna-NM_001183345.1	1830	1631	10	2.70096
rna-NM_001183344.1	2895	2696	16	2.6144
rna-NM_001183343.1	3093	2894	85	12.9388
rna-NM_001183342.1	834	635	50	34.6871
rna-NM_001183341.1	3351	3152	31	4.33259
rna-NM_001184492.1	273	74.0093	16	95.237
rna-NM_001183340.1	1047	848	4291.76	2229.52
rna-NM_001348875.1	342	143	1	3.08061
rna-NM_001183338.1	2976	2777	172	27.285
rna-NM_001183337.1	1239	1040	49	20.7556
rna-NM_001183336.1	1248	1049	52	21.8374
rna-NM_001183335.1	9240	9041	151	7.35754
rna-NM_001183334.1	870	671	189	124.083
rna-NM_001183332.1	3531	3332	92	12.1634
rna-NM_001184377.1	207	19.5103	11	248.371
rna-NM_001183331.2	876	677	781	508.2
rna-NM_001183330.1	2391	2192	73	14.6708
rna-NM_001183329.2	3885	3686	50	5.97567
rna-NM_001183328.1	969	770	41	23.4566
rna-NM_001183327.1	1368	1169	51	19.2189
rna-NM_001183326.1	489	290	20	30.3811
rna-NM_001183325.1	1506	1307	41	13.8191
rna-NM_001183324.1	1356	1157	16	6.09198
rna-NM_001183323.1	1512	1313	328	110.048
rna-NM_001183322.1	534	335	39	51.2852
rna-NM_001183321.1	1776	1577	166	46.3712
rna-NM_001183320.1	1155	956	9	4.14722
rna-NM_001183319.1	1074	875	115	57.8978
rna-NM_001183318.1	2874	2675	32	5.26985
rna-NM_001183317.1	1476	1277	110	37.9467
rna-NM_001183316.1	1491	1292	385	131.271
rna-NM_001183315.1	2121	1922	70	16.0442
rna-NM_001183314.1	1323	1124	312	122.281
rna-NM_001183313.2	1263	1064	166	68.7288
rna-NM_001183312.1	2136	1937	27	6.14054
rna-NM_001183311.1	912	713	30	18.5355
rna-NM_001183310.1	1656	1457	44	13.3035
rna-YNCO0004C	71	3.50437	0	0
rna-YNCO0005W	74	3.56892	0	0
rna-NM_001183309.1	1221	1022	42	18.1038
rna-NM_001183308.1	1188	989	5	2.22713
rna-NM_001183307.1	186	12.4336	9	318.873
rna-NM_001183306.1	1191	992	111	49.2928
rna-NR_132256.1	201	17.0167	0	0
rna-NM_001183305.1	3246	3047	201	29.06
rna-NM_001183303.1	1476	1277	35	12.0739
rna-NM_001183302.1	1029	830	18	9.55359
rna-NM_001183301.1	1071	872	17	8.58825
rna-NM_001183299.1	3306	3107	155	21.9767
rna-NM_001183298.1	1152	953	47	21.7259
rna-NM_001183297.1	1143	944	58	27.0663
rna-NM_001183296.1	1092	893	53	26.1455
rna-NM_001183295.1	1380	1181	1072	399.868
rna-NM_001183294.1	429	230	2464	4719.38
rna-NM_001183293.1	321	122	1107.81	4000.17
rna-NM_001184641.1	96	4.14046	0	0
rna-NM_001183292.1	765	566	106	82.5014
rna-NM_001183290.1	2286	2087	245	51.7149
rna-NR_132257.1	90	3.96502	0	0
rna-NM_001183288.1	3282	3083	23	3.28645
rna-NM_001183287.1	1611	1412	11	3.43186
rna-NM_001183286.1	741	542	14	11.3789
rna-NM_001183285.1	1266	1067	48	19.8175
rna-NM_001183284.1	1455	1256	470	164.847
rna-NM_001183283.1	606	407	41	44.3774
rna-NM_001183282.1	738	539	23	18.798
rna-NM_001183281.1	1722	1523	245	70.8661
rna-NM_001183280.1	342	143	17	52.3703
rna-YNCO0008W	82	3.75521	0	0
rna-NM_001183279.1	1983	1784	43	10.6181
rna-NM_001183278.1	519	320	1	1.37665
rna-NM_001183277.1	2031	1832	32	7.69479
rna-NM_001183276.2	1227	1028	241	103.275
rna-YNCO0009W	71	3.50437	0	0
rna-NM_001183275.1	3006	2807	351	55.0854
rna-NM_001183274.1	1779	1580	211	58.8298
rna-YNCO0010W	75	3.59105	0	0
rna-NM_001184622.1	153	7.28986	0	0
rna-NM_001183273.1	1656	1457	14	4.23293
rna-NM_001183272.1	1194	995	19	8.41207
rna-NM_001183271.1	2145	1946	3	0.679126
rna-NM_001183270.1	1344	1145	48	18.4675
rna-NM_001183269.1	1761	1562	2	0.564055
rna-NM_001183268.1	375	176	8	20.0239
rna-NM_001184640.1	192	14.0216	0	0
rna-YNCO0011W	72	3.52559	0	0
rna-NM_001183267.1	1656	1457	26	7.86115
rna-NM_001183266.1	405	206	21	44.908
rna-NM_001183265.1	2061	1862	205	48.5005
rna-NM_001183264.1	1104	905	320	155.766
rna-NM_001183263.1	816	617	18	12.8517
rna-NM_001183262.1	624	425	8	8.29226
rna-NM_001183261.1	1026	827	11	5.85948
rna-NM_001183260.1	2310	2111	295	61.561
rna-NM_001183259.1	363	164	34	91.3287
rna-NM_001183258.1	4611	4412	163	16.2751
rna-NM_001183257.1	1137	938	16	7.51431
rna-NM_001183256.1	954	755	116	67.6836
rna-NM_001183255.1	882	683	32	20.6396
rna-NM_001183420.1	2202	2003	376	82.695
rna-NM_001183421.1	1635	1436	60	18.4064
rna-NM_001183422.1	1437	1238	19	6.76091
rna-NM_001183423.1	765	566	277	215.593
rna-NM_001183424.1	2835	2636	85	14.2051
rna-NM_001183425.1	942	743	238	141.111
rna-NM_001183426.1	1041	842	368	192.534
rna-YNCO0012C	73	3.5471	0	0
rna-NM_001183427.1	1137	938	120	56.3573
rna-NM_001184305.1	225	29.9375	0	0
rna-NM_001183428.1	1464	1265	15	5.22364
rna-NM_001183429.1	756	557	31	24.5176
rna-NM_001183430.1	4185	3986	49	5.4154
rna-YNCO0013C	73	3.5471	0	0
rna-NM_001184576.1	207	19.5103	0	0
rna-NM_001183431.1	414	215	19	38.9303
rna-NM_001183433.1	2274	2075	185	39.2759
rna-NM_001348876.1	360	161	12	32.8343
rna-NM_001183435.1	624	425	31	32.1325
rna-NM_001183436.1	2403	2204	38	7.59529
rna-NM_001183437.1	2514	2315	12	2.28351
rna-NM_001183438.1	2193	1994	22	4.86037
rna-NM_001183439.1	321	122	121	436.916
rna-NM_001184536.1	273	74.0093	31	184.522
rna-NM_001183440.1	642	443	240	238.66
rna-NM_001183441.1	2148	1949	36	8.13697
rna-NM_001183442.1	1701	1502	111	32.5556
rna-NM_001183444.1	1344	1145	9	3.46265
rna-NM_001183445.1	1026	827	28	14.915
rna-NM_001183446.1	1770	1571	259	72.6266
rna-NM_001183447.1	888	689	35	22.378
rna-NM_001348877.1	336	137	0	0
rna-NM_001183449.1	1860	1661	76	20.1565
rna-NM_001183451.1	1305	1106	72	28.678
rna-NM_001184624.1	201	17.0167	1	25.888
rna-NM_001183452.1	2109	1910	38	8.7644
rna-NM_001183453.1	2250	2051	50	10.7393
rna-NM_001184667.1	243	44.7603	0	0
rna-NM_001183454.1	2370	2171	42	8.52239
rna-NM_001183455.1	867	668	83	54.7361
rna-NM_001183456.1	1101	902	35	17.0936
rna-NM_001183457.1	2628	2429	51	9.24943
rna-NM_001183458.1	777	578	137	104.415
rna-NM_001183459.1	858	659	45	30.0815
rna-NR_132258.1	187	12.6786	0	0
rna-NM_001183461.1	1236	1037	100	42.4809
rna-NR_132259.1	100	4.26726	0	0
rna-NM_001183462.1	1461	1262	203	70.8612
rna-NM_001183463.1	474	275	39	62.4747
rna-NM_001183464.1	186	12.4336	0	0
rna-NM_001183465.1	1449	1250	397	139.911
rna-NM_001183466.1	1335	1136	118	45.7589
rna-NM_001183467.1	3021	2822	257	40.1188
rna-NM_001183468.1	1065	866	101	51.3778
rna-NM_001183470.1	1239	1040	480	203.32
rna-NM_001183471.1	453	254	73	126.608
rna-NM_001183473.1	2025	1826	79.5163	19.1835
rna-NM_001183475.1	1380	1181	466	173.823
rna-NM_001183476.1	1188	989	161	71.7136
rna-NM_001183477.1	2658	2459	50	8.95743
rna-YNCO0016W	73	3.5471	0	0
rna-NM_001183478.1	1353	1154	89	33.9748
rna-NM_001183479.1	774	575	17	13.0243
rna-NM_001183480.1	1020	821	146	78.3397
rna-NM_001183481.1	807	608	899	651.371
rna-NM_001183482.1	1164	965	8436	3851.07
rna-NM_001183483.1	660	461	70	66.8912
rna-NM_001183484.1	930	731	166	100.037
rna-NM_001183485.1	1890	1691	48	12.5046
rna-NM_001183486.1	1734	1535	71	20.3761
rna-NM_001183488.1	2028	1829	41	9.87512
rna-NM_001183487.1	345	146	0	0
rna-NM_001183489.1	1914	1715	24	6.1648
rna-NM_001183490.1	1797	1598	57.767	15.9248
rna-NM_001348878.1	315	116	1	3.79764
rna-YNCO0017W	72	3.52559	0	0
rna-NM_001184526.1	162	8.26769	0	0
rna-NM_001183492.1	1773	1574	25	6.99693
rna-NM_001183493.1	915	716	4	2.46104
rna-NM_001183494.1	1041	842	44	23.0204
rna-NM_001183495.1	2244	2045	47	10.1246
rna-NM_001183496.1	699	500	48	42.2906
rna-NM_001183497.1	645	446	393	388.177
rna-NM_001183498.1	942	743	25	14.8226
rna-NM_001183499.1	2199	2000	18	3.96474
rna-NM_001183500.1	2250	2051	79	16.9681
rna-NM_001183502.1	888	689	6	3.83623
rna-NM_001183503.1	1164	965	40	18.2602
rna-NM_001183504.1	1053	854	53	27.3395
rna-NM_001183505.1	3561	3362	42	5.50331
rna-YNCO0018W	74	3.56892	0	0
rna-NM_001183506.1	2028	1829	9	2.16771
rna-NM_001183508.1	633	434	145	147.181
rna-NM_001183509.1	1719	1520	86	24.9245
rna-NM_001183510.1	1038	839	496	260.43
rna-NM_001183511.1	1842	1643	385	103.227
rna-NM_001183512.1	4947	4748	49	4.54629
rna-NM_001183513.1	552	353	48	59.9016
rna-NM_001183514.1	777	578	168	128.042
rna-NM_001183515.1	573	374	2293.09	2700.98
rna-NM_001183516.1	528	329	39	52.2205
rna-NM_001183517.1	3231	3032	358	52.0147
rna-NM_001183518.1	1182	983	119	53.3293
rna-NM_001183519.1	984	785	39	21.886
rna-NM_001183520.1	930	731	64	38.5687
rna-NM_001183522.1	393	194	46	104.455
rna-NM_001183523.1	849	650	23.3403	15.8185
rna-NM_001270761.1	327	128	3.65967	12.5952
rna-NM_001183525.1	852	653	55	37.1041
rna-NM_001183526.3	930	731	389	234.425
rna-NM_001183527.1	1815	1616	533	145.297
rna-NM_001183528.3	3324	3125	86	12.1233
rna-NM_001183529.1	1308	1109	71	28.2032
rna-NM_001183530.3	699	500	13	11.4537
rna-NM_001183531.1	2286	2087	73	15.4089
rna-NM_001183532.3	2745	2546	25	4.32567
rna-NM_001183533.1	885	686	4	2.56867
rna-NM_001183534.3	807	608	41	29.7066
rna-NM_001183535.1	4383	4184	432	45.4846
rna-NM_001183536.3	1305	1106	172	68.5087
rna-NM_001183537.1	1704	1505	108	31.6125
rna-NM_001183538.3	1455	1256	168	58.9239
rna-NM_001183539.1	939	740	52	30.9559
rna-NM_001183541.3	381	182	242	585.755
rna-NM_001183542.1	1395	1196	156	57.46
rna-NM_001183543.3	3819	3620	52	6.32801
rna-NM_001183544.1	702	503	21	18.3918
rna-NM_001183545.3	717	518	24	20.4105
rna-NM_001183546.1	3024	2825	75	11.6954
rna-NM_001183547.3	1716	1517	769	223.312
rna-NM_001183548.1	2682	2483	95	16.8546
rna-NM_001183549.4	879	680	13	8.42183
rna-YNCO0019W	72	3.52559	0	0
rna-NM_001183550.1	657	458	29	27.8936
rna-NM_001183551.3	1656	1457	30	9.07055
rna-NM_001183552.1	2529	2330	2249.07	425.225
rna-NM_001183553.3	1230	1031	3	1.28184
rna-NM_001183555.1	1110	911	36	17.4083
rna-NM_001183556.3	1869	1670	17	4.4844
rna-NM_001183557.1	2016	1817	83	20.1231
rna-NM_001183559.4	2301	2102	200	41.915
rna-NM_001183560.1	2646	2447	73	13.142
rna-NM_001183561.3	990	791	54	30.0739
rna-YNCO0020C	72	3.52559	0	0
rna-NM_001184385.3	1323	1124	0	0
rna-NM_001184386.2	5269	5070	0	0
rna-NM_001183562.1	960	761	13	7.52542
rna-NM_001183563.3	2376	2177	17	3.44003
rna-NM_001183564.1	825	626	1169	822.645
rna-NM_001183566.3	1869	1670	200	52.7577
rna-NM_001183567.1	558	359	44	53.9921
rna-NM_001183568.4	1551	1352	52	16.9433
rna-NM_001183569.1	492	293	34	51.1191
rna-NM_001183570.3	3675	3476	372	47.145
rna-NM_001183571.1	771	572	31	23.8747
rna-NM_001183572.3	4536	4337	488	49.5681
rna-NM_001183573.1	1764	1565	155	43.6304
rna-NM_001183574.3	1353	1154	17	6.48956
rna-NM_001183575.1	2181	1982	31	6.89017
rna-NM_001183576.3	786	587	121	90.807
rna-NM_001183577.1	957	758	77	44.7501
rna-NM_001183578.3	285	86.0009	21	107.569
rna-NM_001183579.1	2919	2720	247	40.0037
rna-NM_001183580.3	1620	1421	302	93.6235
rna-NM_001184625.1	147	6.75012	0	0
rna-NM_001183581.3	2433	2234	59	11.6343
rna-NM_001183582.1	567	368	34	40.7008
rna-NM_001183583.3	939	740	56	33.3371
rna-NM_001183584.1	2331	2132	120	24.7951
rna-NM_001183585.3	1377	1178	71	26.5513
rna-NM_001183586.1	204	18.2087	236	5709.59
rna-NM_001183587.3	2430	2231	673	132.889
rna-NM_001183590.1	1875	1676	163	42.8436
rna-NM_001183591.3	2361	2162	66	13.4481
rna-NM_001183592.1	1062	863	84	42.8786
rna-NM_001183593.3	855	656	29	19.4745
rna-NM_001183594.1	1860	1661	41	10.8739
rna-NM_001183595.3	1182	983	14	6.27403
rna-YNCO0021C	74	3.56892	0	0
rna-NM_001183596.1	1395	1196	0	0
rna-NM_001183597.3	2382	2183	45	9.08094
rna-NM_001183598.1	567	368	13	15.5621
rna-NM_001183599.3	816	617	24	17.1356
rna-NM_001183600.1	1902	1703	40	10.3471
rna-NM_001183601.3	192	14.0216	49	1539.47
rna-NM_001183602.1	390	191	0	0
rna-NM_001183603.3	1188	989	291	129.619
rna-NR_132260.1	182	11.5236	0	0
rna-NM_001183604.1	663	464	56	53.167
rna-NM_001183605.3	435	236	4	7.46655
rna-NM_001183606.1	1314	1115	195	77.0428
rna-NM_001183607.3	3414	3215	45	6.166
rna-NM_001183608.1	351	152	33	95.6406
rna-NM_001183609.3	1338	1139	6	2.3206
rna-NM_001183610.1	4860	4661	97	9.16779
rna-NM_001183611.3	1800	1601	7.35267	2.02314
rna-NM_001184668.1	237	39.4185	1	11.1756
rna-NM_001184388.4	5314	5115	239.891	20.6605
rna-NM_001184387.1	1317	1118	0	0
rna-YNCO0023W	72	3.52559	0	0
rna-NM_001183612.3	1131	932	12	5.67202
rna-NM_001183613.1	861	662	116	77.192
rna-NM_001183614.3	2466	2267	31	6.02396
rna-NM_001183615.1	1245	1046	155	65.2788
rna-NM_001183616.3	1299	1100	152	60.8728
rna-NM_001183617.1	1413	1214	186	67.4942
rna-NM_001183620.3	1239	1040	138	58.4545
rna-NM_001183621.1	663	464	150	142.412
rna-NM_001183623.3	1815	1616	842	229.532
rna-NM_001183624.1	1671	1472	102	30.5256
rna-NM_001183625.3	2133	1934	810	184.502
rna-NM_001183626.1	3450	3251	358	48.5108
rna-NM_001183627.3	2253	2054	75	16.0854
rna-NM_001183628.1	1290	1091	311	125.576
rna-NM_001183629.3	213	22.4695	92	1803.71
rna-NM_001183630.1	2646	2447	48	8.64131
rna-NM_001183631.3	1272	1073	6	2.46334
rna-NM_001183632.1	747	548	35	28.1358
rna-NM_001183633.3	711	512	0	0
rna-NM_001183634.1	558	359	67	82.2153
rna-NM_001183635.3	1455	1256	35	12.2758
rna-NM_001183636.1	2586	2387	65	11.9959
rna-NM_001183638.3	2796	2597	52	8.82071
rna-NM_001183639.1	798	599	77	56.6286
rna-NM_001183640.3	1083	884	48	23.92
rna-NM_001183641.1	924	725	88	53.4708
rna-NR_132261.1	204	18.2087	0	0
rna-NM_001183642.3	879	680	22	14.2523
rna-NM_001183643.1	441	242	354	644.407
rna-NM_001183645.3	471	272	357	578.191
rna-NM_001183646.1	3741	3542	60	7.46234
rna-NM_001183647.3	909	710	13	8.06598
rna-NM_001183648.1	1404	1205	92	33.6336
rna-NM_001183649.3	1314	1115	161	63.6097
rna-NM_001183650.1	1527	1328	97	32.177
rna-NM_001183651.3	687	488	127	114.645
rna-NM_001183652.1	2403	2204	177	35.378
rna-NM_001183653.3	324	125	997	3513.64
rna-NM_001348879.1	315	116	0	0
rna-NR_132262.1	490	291	2	3.02767
rna-NM_001183655.1	636	437	28	28.226
rna-NM_001183656.3	1305	1106	3	1.19492
rna-NM_001183657.1	912	713	49	30.2746
rna-NM_001183658.6	1888	1689	137	35.7325
rna-NM_001183660.1	1647	1448	111	33.7696
rna-NM_001183661.3	1116	917	8	3.8432
rna-NM_001183662.1	2031	1832	314	75.5051
rna-NM_001183663.3	1338	1139	157	60.7223
rna-NM_001183664.1	1257	1058	79	32.8938
rna-NM_001183665.3	993	794	252	139.814
rna-NM_001183666.1	633	434	68	69.0226
rna-NM_001183668.3	2058	1859	27	6.39818
rna-NM_001183669.1	1338	1139	31	11.9897
rna-NM_001183670.3	915	716	180	110.747
rna-NM_001183671.1	537	338	314	409.247
rna-NM_001183672.3	531	332	43	57.0562
rna-NM_001183673.1	1992	1793	194	47.6643
rna-NM_001183674.3	837	638	2	1.38096
rna-NM_001183675.2	2430	2231	92	18.166
rna-NM_001183676.3	486	287	81	124.33
rna-NM_001183677.1	654	455	26	25.1729
rna-NM_001183678.3	1314	1115	192	75.8575
rna-NM_001183679.1	1737	1538	287	82.2049
rna-NM_001183680.3	1017	818	109	58.701
rna-NM_001183681.1	1044	845	104	54.2187
rna-NM_001183683.3	1293	1094	22	8.85885
rna-NM_001183684.1	321	122	23	83.0501
rna-NM_001183685.3	1272	1073	10	4.10556
rna-NM_001183686.1	2280	2081	264.027	55.8917
rna-NM_001183687.3	399	200	0	0
rna-NM_001183688.1	1485	1286	36	12.332
rna-NM_001183689.3	2523	2324	834	158.089
rna-NM_001183690.1	984	785	635	356.35
rna-NR_132263.1	190	13.4599	0	0
rna-NM_001183691.3	1383	1184	499	185.661
rna-NM_001183692.1	1980	1781	1882	465.509
rna-NM_001183693.3	1287	1088	143	57.9001
rna-NM_001183694.1	1986	1787	56	13.805
rna-NM_001183695.3	486	287	282	432.852
rna-NR_132264.1	225	29.9375	12	176.579
rna-NR_132265.1	204	18.2087	2	48.3864
rna-NM_001183697.1	828	629	32	22.4115
rna-NM_001183698.3	933	734	24	14.4041
rna-NM_001183699.1	801	602	17	12.4401
rna-NM_001183700.3	861	662	111	73.8647
rna-NM_001183702.1	693	494	363	323.707
rna-NM_001183703.3	732	533	0	0
rna-NM_001183704.1	420	221	125	249.167
rna-NM_001183705.3	450	251	50	87.7543
rna-NM_001183706.1	903	704	209	130.781
rna-NM_001183707.3	957	758	15	8.71754
rna-NM_001183708.1	756	557	46	36.381
rna-YNCO0029C	73	3.5471	0	0
rna-NM_001183709.3	5112	4913	91	8.15956
rna-NM_001183710.1	4419	4220	125	13.0488
rna-NM_001183711.3	930	731	33	19.887
rna-NM_001183712.1	318	119	1576.68	5836.7
rna-NM_001184669.3	150	7.01018	0	0
rna-NM_001183713.1	612	413	516	550.392
rna-NM_001183714.3	687	488	56	50.5522
rna-NM_001183715.1	3870	3671	53	6.36009
rna-NM_001183716.4	579	380	39	45.2119
rna-NM_001183717.1	1440	1241	5	1.77489
rna-NM_001184346.3	456	257	98	167.983
rna-NM_001183718.1	2241	2042	113	24.3778
rna-NM_001183720.3	1308	1109	30	11.9169
rna-NM_001183721.1	78	3.65937	0	0
rna-NM_001183722.3	1236	1037	2135	906.966
rna-NM_001183724.1	3363	3164	186	25.8969
rna-NM_001183723.3	231	34.449	12	153.454
rna-NM_001183725.1	729	530	68	56.5204
rna-NM_001183726.4	1566	1367	361	116.335
rna-NM_001183727.1	1362	1163	178	67.4237
rna-NM_001183728.3	1764	1565	69	19.4226
rna-NM_001183730.1	1536	1337	1836	604.942
rna-NM_001183731.3	873	674	234	152.942
rna-NM_001183732.1	519	320	2367.42	3259.1
rna-NM_001183733.3	1017	818	0	0
rna-NM_001348880.1	330	131	0	0
rna-NM_001183735.1	1041	842	12	6.27829
rna-NM_001183736.3	1320	1121	144	56.5886
rna-NM_001184577.1	210	20.9285	0	0
