target_id	length	eff_length	est_counts	tpm
rna-NM_001183159.1	2727	2528	170	7.69248
rna-NM_001183158.1	855	656	60	10.4627
rna-NM_001183156.1	1623	1424	3	0.240994
rna-NM_001183155.1	1398	1199	121	11.5441
rna-NM_001183154.1	1005	806	153	21.7146
rna-NM_001183153.1	957	758	268	40.4446
rna-NM_001183152.1	768	569	74	14.877
rna-NM_001183151.1	2715	2516	831	37.782
rna-NM_001183150.1	822	623	70	12.853
rna-NM_001183149.1	2292	2093	114	6.23061
rna-NM_001183148.1	525	326	44	15.4394
rna-NM_001183147.1	1263	1064	64	6.88071
rna-NM_001183146.1	1776	1577	2798	202.96
rna-NM_001183145.1	1128	929	235	28.9366
rna-NM_001183144.1	654	455	291	73.1604
rna-NM_001183143.1	894	695	488	80.3211
rna-NM_001183142.1	1254	1055	34	3.68656
rna-NM_001183140.1	435	236	6648.93	3222.81
rna-NM_001183139.1	561	362	4329.12	1368
rna-NM_001183138.1	309	110	34	35.3574
rna-NM_001183137.1	1929	1730	462	30.5485
rna-NM_001183136.1	2529	2330	579	28.4261
rna-NM_001183135.1	4911	4712	132	3.20452
rna-NM_001183133.1	1575	1376	118	9.80976
rna-NM_001183132.1	1602	1403	188	15.3283
rna-NM_001183131.1	1902	1703	150	10.0756
rna-NM_001183130.1	1212	1013	245	27.6663
rna-NM_001183129.1	1647	1448	153	12.087
rna-NM_001183128.1	1023	824	231	32.0686
rna-NM_001183127.1	840	641	370	66.0296
rna-NR_132249.1	97	4.17138	0	0
rna-NM_001183126.1	1122	923	467	57.8775
rna-NM_001183125.1	2808	2609	578	25.3424
rna-NM_001183124.1	858	659	148	25.6904
rna-YNCN0002C	72	3.52559	0	0
rna-NM_001184415.2	5269	5070	78.1829	1.764
rna-NM_001184414.1	1323	1124	0	0
rna-YNCN0003W	74	3.56892	0	0
rna-NM_001183122.1	969	770	246	36.5459
rna-YNCN0004W	73	3.5471	0	0
rna-NM_001183121.1	1512	1313	171	14.8979
rna-NM_001183120.1	588	389	123	36.1701
rna-NM_001183119.1	462	263	331	143.968
rna-NM_001183118.1	1317	1118	154	15.757
rna-NM_001183117.1	1986	1787	15	0.960199
rna-NM_001183116.1	3183	2984	47	1.80175
rna-NM_001184664.1	189	13.1915	0	0
rna-NM_001183115.1	1461	1262	337	30.5468
rna-NM_001183113.1	1731	1532	198	14.7843
rna-NM_001183112.1	1053	854	104	13.9306
rna-NM_001183111.1	3717	3518	29	0.942968
rna-NM_001183110.1	2280	2081	126	6.92617
rna-NM_001183109.2	5862	5663	378	7.63554
rna-NM_001183108.1	1722	1523	38	2.85416
rna-NM_001183107.1	396	197	5	2.90334
rna-NM_001183106.1	1836	1637	2369	165.543
rna-NM_001183105.1	3201	3002	309	11.7745
rna-NM_001183103.1	897	698	177	29.0076
rna-NM_001183102.1	1053	854	234	31.3439
rna-NM_001183101.1	945	746	241	36.955
rna-NM_001183100.1	6669	6470	73	1.29066
rna-NM_001183099.1	1440	1241	346	31.8933
rna-NM_001183098.2	489	290	120	47.3345
rna-NM_001183097.1	222	27.8721	84	344.75
rna-NM_001183096.1	2265	2066	260	14.3959
rna-NM_001183095.1	3690	3491	63	2.06436
rna-NM_001183094.1	2475	2276	577	29
rna-NM_001183093.1	462	263	1891	822.49
rna-NM_001183092.1	1206	1007	222	25.2184
rna-NM_001183091.1	1269	1070	189	20.2056
rna-NM_001183090.1	846	647	318	56.2234
rna-NM_001183089.1	1728	1529	780	58.3555
rna-NM_001183088.1	3939	3740	108	3.30329
rna-NM_001183087.1	1629	1430	114	9.11934
rna-NM_001183086.1	1248	1049	2354	256.7
rna-NM_001183085.1	2304	2105	1169	63.5268
rna-NM_001183084.1	795	596	414	79.46
rna-NM_001183083.1	540	341	231	77.4912
rna-NM_001183082.1	327	128	2487	2222.6
rna-NM_001183081.2	2907	2708	498	21.0366
rna-NM_001183080.1	4779	4580	44	1.09896
rna-NM_001183079.1	1518	1319	249	21.5948
rna-NM_001183078.1	1476	1277	609	54.5533
rna-NM_001183077.1	1365	1166	412	40.4197
rna-NM_001183076.1	2445	2246	491	25.0073
rna-NM_001183075.1	1380	1181	57	5.52102
rna-NM_001183074.1	2925	2726	267	11.2042
rna-NM_001183072.1	1281	1082	461	48.7381
rna-NM_001183071.1	2679	2480	80	3.69006
rna-NM_001183070.1	879	680	874	147.027
rna-NM_001183069.1	1056	857	717	95.7046
rna-NM_001183068.1	1140	941	271	32.9438
rna-NM_001183067.1	1065	866	437	57.7242
rna-NM_001183065.1	1773	1574	684	49.7103
rna-NM_001183063.1	1746	1547	138	10.2043
rna-NM_001183062.1	2304	2105	206	11.1946
rna-NM_001183061.1	1485	1286	52	4.62548
rna-NM_001183060.1	621	422	49	13.2825
rna-NR_132250.1	568	369	17	5.27008
rna-NM_001183059.1	2628	2429	1106	52.0862
rna-NM_001183058.1	1302	1103	1874	194.352
rna-NM_001183057.1	1668	1469	264	20.5578
rna-NM_001183056.1	1764	1565	77	5.62822
rna-NM_001183055.1	981	782	304	44.4694
rna-NM_001183054.1	2484	2285	556	27.8345
rna-NM_001183053.1	963	764	354	53.0035
rna-NM_001183052.1	600	401	57	16.2602
rna-NM_001183051.1	645	446	171	43.8587
rna-NM_001183050.1	2349	2150	341	18.1431
rna-NM_001183049.1	261	62.0706	28	51.602
rna-NM_001183048.1	813	614	122	22.7293
rna-NM_001183047.1	1842	1643	14886.4	1036.45
rna-NM_001183046.1	600	401	814	232.207
rna-NM_001183045.1	1278	1079	902	95.6268
rna-NM_001183044.1	1368	1169	325	31.8027
rna-NM_001183042.1	903	704	139	22.5859
rna-NM_001183040.1	879	680	98	16.4859
rna-NM_001183039.1	2577	2378	966	46.4686
rna-NM_001183038.1	741	542	44	9.28641
rna-NM_001183037.1	1605	1406	615	50.0362
rna-NM_001183035.1	1986	1787	287	18.3718
rna-NM_001183034.1	897	698	6	0.98331
rna-NM_001183033.1	786	587	44	8.57451
rna-NM_001183032.1	906	707	125	20.2248
rna-NM_001183031.2	1677	1478	297	22.9867
rna-NM_001183030.2	3396	3197	382	13.6683
rna-NM_001183029.1	1074	875	784	102.495
rna-NM_001183028.1	615	416	1515	416.595
rna-NM_001183027.1	1629	1430	1184	94.7132
rna-NM_001183026.1	1302	1103	88	9.12645
rna-NM_001183025.1	1074	875	73	9.54354
rna-NM_001183024.2	2379	2180	2114	110.929
rna-NM_001183023.1	477	278	81	33.33
rna-NM_001270758.1	327	128	8	7.14948
rna-NM_001183021.1	2373	2174	210	11.0498
rna-NM_001183020.1	1668	1469	1080	84.1001
rna-NM_001183019.2	1224	1025	136	15.1778
rna-NM_001183018.1	996	797	607	87.1214
rna-NM_001183016.3	723	524	18143	3960.7
rna-NM_001183015.2	930	731	279	43.6598
rna-NM_001183014.2	1911	1712	391	26.1257
rna-NM_001183013.2	1212	1013	1596	180.226
rna-NM_001183011.1	1101	902	98	12.4284
rna-NM_001183010.4	5247	5048	118	2.67397
rna-NM_001183007.1	1503	1304	131	11.4918
rna-NM_001183006.1	780	581	105	20.6732
rna-NM_001183005.1	1944	1745	116	7.60426
rna-NM_001183004.1	1347	1148	351	34.9752
rna-NM_001183003.3	1221	1022	147	16.4536
rna-NM_001183002.1	1056	857	293	39.1094
rna-NM_001183001.1	3333	3134	1007	36.7557
rna-NM_001184490.1	219	25.9389	56	246.963
rna-NM_001183000.1	321	122	4920.14	4613.3
rna-NM_001182999.3	2271	2072	521	28.7636
rna-NM_001182998.1	1065	866	1355	178.985
rna-NM_001182997.1	870	671	144	24.549
rna-NM_001182996.1	597	398	151	43.3999
rna-NM_001182995.1	507	308	507	188.301
rna-NM_001182994.3	900	701	365	59.562
rna-NM_001182993.1	825	626	147	26.862
rna-NM_001182992.1	1641	1442	1043	82.7397
rna-NM_001182991.1	390	191	509	304.845
rna-NM_001182990.1	1230	1031	194	21.5247
rna-NM_001182989.3	756	557	487	100.016
rna-NM_001182987.1	390	191	388	232.377
rna-NM_001182986.1	765	566	25	5.05264
rna-NM_001182985.1	348	149	160	122.837
rna-NM_001184663.1	195	14.9308	1	7.66147
rna-NM_001182984.3	303	104	4	4.39968
rna-NM_001182983.1	117	4.91545	0	0
rna-NM_001182982.1	2223	2024	92	5.19962
rna-NM_001270759.1	393	194	90	53.0683
rna-NM_001182980.1	1500	1301	113	9.93564
rna-NM_001182979.1	1044	845	4925	666.721
rna-NM_001270760.1	570	371	29.2784	9.02752
rna-NM_001182977.3	4794	4595	265.722	6.61509
rna-NM_001184519.1	258	59.1108	22	42.5746
rna-NM_001182976.1	1581	1382	220	18.21
rna-NM_001182975.3	1461	1262	281	25.4707
rna-NM_001182974.1	1278	1079	291	30.8508
rna-NM_001182973.1	345	146	589	461.484
rna-NM_001182972.3	1131	932	229	28.107
rna-NM_001182971.3	522	323	131	46.3942
rna-YNCN0006W	73	3.5471	0	0
rna-NM_001182970.1	3171	2972	1473	56.6955
rna-NM_001182969.1	459	260	225	98.9928
rna-NM_001182968.3	1182	983	168	19.5502
rna-NM_001184574.1	147	6.75012	0	0
rna-NM_001182967.1	723	524	28	6.11254
rna-NM_001182966.4	1305	1106	19	1.96514
rna-NM_001182965.3	2862	2663	139	5.97088
rna-NM_001182964.1	2541	2342	37	1.80721
rna-NM_001182963.1	2022	1823	457	28.6764
rna-NM_001182962.3	1479	1280	1326	118.503
rna-NM_001182961.1	2994	2795	1082	44.2833
rna-NM_001182960.1	348	149	53	40.6897
rna-NM_001182959.3	1854	1655	741	51.2171
rna-NM_001182957.3	1482	1283	706	62.9467
rna-NM_001182956.1	2913	2714	710	29.9256
rna-NM_001182955.1	1665	1466	668	52.1239
rna-NM_001182954.3	1569	1370	319	26.6357
rna-NM_001182953.1	1935	1736	90	5.93045
rna-NM_001182951.1	429	230	1265	629.155
rna-NM_001182950.3	1641	1442	10519	834.457
rna-NM_001182949.3	363	164	777	541.966
rna-NM_001182948.1	663	464	1988	490.109
rna-NM_001182946.1	813	614	461	85.887
rna-NM_001182945.3	681	482	292	69.2996
rna-NM_001182944.1	3552	3353	116	3.95748
rna-NM_001182942.1	1860	1661	1159	79.8194
rna-NM_001182941.3	2019	1820	686	43.1169
rna-NM_001182940.3	4407	4208	48	1.30485
rna-NM_001182939.1	2142	1943	563	33.1459
rna-NM_001182938.1	705	506	254	57.4219
rna-NM_001182937.3	717	518	225	49.6875
rna-NM_001182936.1	969	770	399	59.2757
rna-NM_001184620.1	123	5.19716	0	0
rna-NM_001182935.3	993	794	133	19.1613
rna-YNCN0007W	82	3.75521	0	0
rna-NM_001182934.3	573	374	5332.06	1630.87
rna-NM_001182933.1	1929	1730	195	12.8939
rna-NM_001182932.1	1764	1565	378	27.6294
rna-NM_001182931.3	663	464	54	13.3128
rna-NM_001182930.1	1203	1004	31	3.53202
rna-NM_001182929.1	3723	3524	768	24.9299
rna-NM_001182928.3	579	380	72	21.6742
rna-NM_001182926.3	4287	4088	120	3.35788
rna-NM_001182925.1	3537	3338	377	12.9196
rna-NM_001182924.1	309	110	18	18.7186
rna-NM_001182923.3	2493	2294	533	26.5784
rna-NM_001182922.1	1050	851	283	38.041
rna-NM_001182921.1	1485	1286	254	22.5937
rna-NM_001182920.3	2622	2423	41	1.93564
rna-NM_001182919.3	432	233	142	69.7151
rna-NM_001182918.1	1101	902	370	46.9234
rna-NM_001182917.1	600	401	1227	350.022
rna-NM_001182916.3	1224	1025	86	9.59775
rna-NM_001182915.1	1587	1388	269	22.1696
rna-NM_001182914.1	1755	1556	428	31.4651
rna-NM_001182913.3	873	674	1454	246.774
rna-NM_001182912.3	1359	1160	531	52.3638
rna-NM_001182911.1	1731	1532	135	10.0802
rna-NM_001182910.1	924	725	66	10.4136
rna-NM_001182909.3	1449	1250	934	85.4735
rna-NM_001182908.1	183	11.741	3	29.2287
rna-NM_001182907.1	597	398	11195	3217.63
rna-NM_001182906.3	2589	2390	393	18.81
rna-NM_001184639.3	141	6.28195	0	0
rna-NM_001182905.1	576	377	7257.52	2202.12
rna-NM_001182904.1	1263	1064	381	40.9617
rna-NM_001182903.3	1761	1562	3322	243.284
rna-NM_001182902.1	1230	1031	3808	422.506
rna-NM_001182901.1	945	746	149	22.8477
rna-NM_001182900.3	1437	1238	1159	107.092
rna-NM_001182899.3	1857	1658	4055	279.77
rna-NM_001182898.1	2268	2069	349	19.2957
rna-NM_001182897.1	951	752	89	13.5384
rna-NM_001182895.3	594	395	246	71.2414
rna-NM_001182894.1	852	653	782	136.99
rna-YNCN0008C	71	3.50437	0	0
rna-NM_001184413.3	1323	1124	0	0
rna-NM_001281536.2	5251	5052	52.5174	1.18914
rna-NM_001182893.3	3498	3299	247	8.56464
rna-NM_001182892.3	1470	1271	320	28.8004
rna-NM_001182891.1	462	263	621	270.104
rna-NM_001182890.1	1212	1013	121	13.6638
rna-NM_001182889.3	813	614	702	130.787
rna-NM_001182888.1	2631	2432	258	12.1353
rna-NM_001182887.1	1647	1448	346	27.3339
rna-NM_001182886.3	1971	1772	149	9.61872
rna-NM_001182885.3	519	320	36	12.8691
rna-NM_001182884.1	2016	1817	270	16.9982
rna-NM_001182883.1	531	332	312	107.501
rna-YNCN0009W	72	3.52559	0	0
rna-NM_001184662.3	258	59.1108	4	7.74084
rna-NM_001182881.1	1191	992	204	23.5241
rna-NM_001182880.1	2520	2321	185	9.11782
rna-NM_001182879.3	1371	1172	150	14.6406
rna-NM_001182878.3	1785	1586	380	27.4079
rna-NM_001182877.1	690	491	200	46.5954
rna-NM_001182876.1	1083	884	248	32.0918
rna-NM_001182875.3	666	467	364	89.1619
rna-YNCN0010C	73	3.5471	0	0
rna-YNCN0011W	72	3.52559	0	0
rna-NM_001182874.1	1170	971	151	17.789
rna-YNCN0012C	74	3.56892	0	0
rna-NM_001182873.1	1839	1640	4	0.279004
rna-NM_001182872.3	855	656	0	0
rna-NM_001182871.3	846	647	200	35.3607
rna-NM_001182870.1	411	212	1590.34	858.119
rna-NM_001182869.1	312	113	1329.62	1346
rna-NM_001182868.3	1569	1370	326	27.2202
rna-NM_001182866.1	2037	1838	216	13.4432
rna-NM_001182865.1	1455	1256	93	8.47009
rna-NM_001182864.3	972	773	55	8.13913
rna-NR_132251.1	340	141	4	3.24516
rna-NR_132252.1	86	3.85692	0	0
rna-NM_001184619.3	219	25.9389	26	114.661
rna-NM_001182863.1	741	542	20	4.2211
rna-NM_001182862.1	2898	2699	643	27.2523
rna-NM_001182861.3	1473	1274	364	32.6834
rna-NM_001182860.1	2121	1922	237	14.1055
rna-NM_001182859.1	1917	1718	214	14.249
rna-NM_001182858.3	855	656	18	3.1388
rna-NM_001182857.3	1839	1640	0	0
rna-YNCN0015W	74	3.56892	0	0
rna-NM_001182855.1	1362	1163	647	63.6384
rna-NM_001182854.1	228	32.1317	105	373.81
rna-NM_001182853.3	3135	2936	86.006	3.35095
rna-NM_001182851.1	1896	1697	37	2.4941
rna-NM_001182850.1	1335	1136	104	10.4725
rna-NM_001182849.3	726	527	826	179.293
rna-NM_001182848.3	1263	1064	52	5.59057
rna-NM_001182847.2	2031	1832	202	12.6131
rna-NM_001182846.1	1059	860	608	80.8723
rna-NM_001182845.3	912	713	283	45.4037
rna-NM_001182844.1	1116	917	425	53.0169
rna-NM_001182843.1	1365	1166	972	95.3591
rna-NM_001182842.3	855	656	139	24.2385
rna-NM_001182841.3	969	770	4001	594.391
rna-NM_001182840.1	1161	962	792	94.177
rna-NM_001183178.1	1440	1241	404	37.2395
rna-YNCN0016C	72	3.52559	0	0
rna-YNCN0017W	74	3.56892	0	0
rna-NM_001183179.3	849	650	37	6.51153
rna-NM_001183180.1	954	755	724	109.695
rna-NM_001183181.1	441	242	119	56.2505
rna-NM_001183183.3	1869	1670	349	23.9058
rna-NM_001183184.3	933	734	76	11.8444
rna-NM_001183185.1	1986	1787	192	12.2906
rna-NM_001183186.1	750	551	13	2.6989
rna-NM_001183187.3	450	251	90	41.017
rna-NM_001183188.1	2631	2432	331	15.5689
rna-NM_001183189.1	1506	1307	758	66.342
rna-NM_001183190.3	2685	2486	701	32.2561
rna-NM_001183191.3	639	440	27	7.01949
rna-NM_001183192.1	1155	956	540	64.6146
rna-NM_001183193.1	6702	6503	424	7.45842
rna-NM_001183194.3	669	470	500	121.693
rna-NM_001183195.1	675	476	1462	351.346
rna-NM_001183196.1	1929	1730	327	21.622
rna-NM_001183197.3	813	614	211	39.3105
rna-NM_001183198.3	1215	1016	952	107.186
rna-NM_001183199.1	420	221	84	43.4792
rna-NM_001183200.1	1701	1502	276	21.0201
rna-NM_001183201.3	561	362	412	130.192
rna-NM_001183203.1	1416	1217	439	41.2637
rna-NM_001183204.1	954	755	385	58.3322
rna-NM_001183205.3	927	728	303	47.6108
rna-NM_001183206.3	1290	1091	379	39.7383
rna-NM_001183207.1	1656	1457	139	10.9131
rna-NM_001183208.1	4740	4541	179	4.50917
rna-NM_001183209.3	1107	908	123	15.4958
rna-NM_001184344.1	222	27.8721	33	135.437
rna-NM_001183210.1	2364	2165	114	6.0234
rna-NM_001183211.3	966	767	295	43.9968
rna-NM_001184446.3	297	98.0001	398	464.57
rna-NM_001183212.1	1029	830	666	91.789
rna-NM_001183213.1	462	263	243	105.693
rna-NM_001183214.3	276	77.0053	102	151.521
rna-NM_001183215.1	1890	1691	664	44.9179
rna-NM_001183216.1	1818	1619	534	37.7302
rna-NM_001183217.3	771	572	91	18.1987
rna-NM_001183218.3	1119	920	81	10.0714
rna-NM_001183220.1	1191	992	314	36.2087
rna-NM_001183221.1	2178	1979	39	2.25431
rna-NM_001183222.3	1470	1271	76	6.8401
rna-NM_001183223.1	408	209	602	329.492
rna-NM_001183224.1	2682	2483	280	12.8996
rna-NM_001183225.3	1182	983	148	17.2228
rna-NM_001183226.3	633	434	214	56.4051
rna-NM_001183227.1	1341	1142	201	20.1337
rna-NR_132253.1	165	8.64817	0	0
rna-NM_001183228.1	1548	1349	930	78.8616
rna-NM_001183229.3	1302	1103	721	74.7747
rna-NM_001183230.1	1461	1262	2327	210.927
rna-NR_132254.1	274	75.0077	6	9.1504
rna-NM_001183231.1	951	752	1012	153.942
rna-YNCN0020C	84	3.8053	0	0
rna-NM_001183232.3	1761	1562	775	56.7565
rna-NM_001183233.3	1686	1487	96	7.38508
rna-NM_001183234.1	714	515	38	8.44056
rna-NM_001183235.1	1443	1244	43	3.95406
rna-NM_001183236.3	1743	1544	128	9.48325
rna-NM_001183237.1	2160	1961	3279	191.275
rna-NM_001183238.1	660	461	259	64.2678
rna-NM_001183239.3	984	785	51	7.43182
rna-NM_001183240.3	1824	1625	52	3.66054
rna-NM_001183241.1	873	674	30	5.09162
rna-NM_001183242.1	3351	3152	75.2169	2.72975
rna-NM_001183243.3	1311	1112	12	1.23444
rna-NM_001183244.1	3354	3155	27	0.978947
rna-NM_001183245.1	819	620	17	3.13655
rna-NM_001183246.3	1470	1271	31	2.79004
rna-NM_001183247.4	4002	3803	23	0.691825
rna-NM_001183248.1	1029	830	1	0.137821
rna-NM_001183249.1	1695	1496	4.66634	0.356812
rna-NM_001183250.3	1509	1310	3.5	0.305627
rna-NM_001183251.1	1137	938	20	2.43906
rna-NM_001183252.1	1125	926	48	5.92959
rna-NM_001184621.3	93	4.05064	0	0
rna-NM_001183253.3	363	164	0	0
rna-NM_001267862.1	255	56.1701	0	0
rna-NM_001184623.1	156	7.59116	0	0
rna-NM_001183418.1	432	233	0	0
rna-NM_001184575.1	183	11.741	0	0
rna-NM_001183417.1	1941	1742	0	0
rna-NM_001183416.1	510	311	0	0
rna-NM_001183415.1	648	449	0	0
rna-NM_001183414.1	363	164	0	0
rna-NM_001348873.1	342	143	2	1.59988
rna-NM_001184493.1	273	74.0093	28	43.2779
rna-NM_001183412.1	516	317	34	12.2691
rna-NM_001183411.1	1821	1622	134	9.45037
rna-NM_001183410.1	1770	1571	12.4784	0.90861
rna-NM_001183409.1	1704	1505	8.0567	0.612372
rna-NM_001184666.1	135	5.87326	0	0
rna-NM_001183408.1	2904	2705	398.513	16.8527
rna-NM_001183407.1	750	551	51	10.588
rna-NM_001183406.1	1863	1664	600	41.247
rna-NM_001183405.1	1029	830	23662	3261.13
rna-NM_001183403.1	696	497	141	32.4532
rna-NM_001183402.1	1815	1616	228	16.1394
rna-NM_001183401.1	711	512	173	38.6519
rna-NM_001183400.1	585	386	93	27.5607
rna-NM_001183399.2	3234	3035	707	26.6474
rna-NM_001183398.1	1455	1256	729	66.3946
rna-NM_001183397.1	510	311	255	93.7939
rna-NM_001183396.2	723	524	629	137.314
rna-NM_001183395.2	2088	1889	91	5.51067
rna-NM_001183394.1	1272	1073	813	86.6733
rna-NM_001183393.1	642	443	3080	795.32
rna-NM_001183392.2	4026	3827	258	7.7118
rna-NM_001183391.1	1494	1295	328	28.9734
rna-NM_001183390.1	1194	995	2089	240.165
rna-NM_001183389.1	669	470	192	46.7302
rna-NM_001183387.1	366	167	204	139.736
rna-NM_001183386.1	1416	1217	9	0.845954
rna-NM_001183385.1	327	128	3	2.68106
rna-NM_001183384.1	2580	2381	669	32.1411
rna-NM_001183383.1	555	356	260	83.5445
rna-NM_001183382.1	1128	929	373	45.9291
rna-NM_001183381.1	429	230	15041	7480.72
rna-NM_001183380.1	1134	935	129	15.7824
rna-NM_001183379.2	1431	1232	749	69.545
rna-NM_001183378.1	1302	1103	1069	110.866
rna-NM_001183377.1	1605	1406	315	25.6283
rna-NM_001183376.1	1728	1529	221	16.5341
rna-NM_001183375.1	435	236	5519.07	2675.15
rna-NM_001183374.1	561	362	14628.9	4622.72
rna-NM_001183373.1	1506	1307	204	17.8546
rna-NM_001348874.1	309	110	3	3.11977
rna-NM_001183371.1	1938	1739	62	4.07837
rna-NM_001183370.1	1149	950	129	15.5332
rna-NM_001183369.1	1755	1556	569	41.8309
rna-NM_001183368.1	609	410	2	0.558008
rna-NM_001183367.1	1968	1769	59	3.81521
rna-NM_001183366.1	1479	1280	122	10.903
rna-NM_001183365.1	639	440	179	46.5366
rna-NM_001183364.1	714	515	46	10.2175
rna-NM_001183363.1	342	143	1703	1362.3
rna-YNCO0001C	72	3.52559	0	0
rna-NM_001183362.1	456	257	102	45.4006
rna-NM_001183361.1	1029	830	17	2.34296
rna-YNCO0002W	73	3.5471	0	0
rna-NM_001183359.1	1671	1472	259	20.1274
rna-NM_001183358.1	1059	860	13	1.72918
rna-NM_001184383.1	1323	1124	11.6675	1.18743
rna-NM_001184384.2	5269	5070	10.9684	0.247473
rna-NM_001183357.1	1830	1631	442	31.0001
rna-NM_001183356.1	693	494	97	22.4615
rna-NM_001183355.1	939	740	19	2.93709
rna-NM_001183354.1	3246	3047	413	15.505
rna-NM_001183352.1	3114	2915	475	18.6402
rna-NR_132255.1	96	4.14046	0	0
rna-NM_001184665.1	186	12.4336	1	9.20022
rna-NM_001183351.1	1299	1100	1440	149.749
rna-NM_001183350.1	939	740	40	6.18334
rna-NM_001183349.1	2121	1922	108	6.42784
rna-NM_001183348.1	972	773	217	32.1126
rna-NM_001183347.1	882	683	288	48.2355
rna-NM_001183346.1	927	728	839	131.833
rna-NM_001183345.1	1830	1631	86	6.03169
rna-NM_001183344.1	2895	2696	58	2.46095
rna-NM_001183343.1	3093	2894	230	9.09126
rna-NM_001183342.1	834	635	143	25.7607
rna-NM_001183341.1	3351	3152	147	5.33489
rna-NM_001184492.1	273	74.0093	52	80.3733
rna-NM_001183340.1	1047	848	15687.4	2116.17
rna-NM_001348875.1	342	143	1	0.799942
rna-NM_001183338.1	2976	2777	407	16.7654
rna-NM_001183337.1	1239	1040	39	4.28969
rna-NM_001183336.1	1248	1049	132	14.3944
rna-NM_001183335.1	9240	9041	431	5.45325
rna-NM_001183334.1	870	671	697	118.824
rna-NM_001183332.1	3531	3332	227	7.79319
rna-NM_001184377.1	207	19.5103	43	252.115
rna-NM_001183331.2	876	677	2910	491.699
rna-NM_001183330.1	2391	2192	293	15.2905
rna-NM_001183329.2	3885	3686	165	5.12063
rna-NM_001183328.1	969	770	180	26.7409
rna-NM_001183327.1	1368	1169	278	27.2035
rna-NM_001183326.1	489	290	77	30.373
rna-NM_001183325.1	1506	1307	166	14.5287
rna-NM_001183324.1	1356	1157	49	4.84459
rna-NM_001183323.1	1512	1313	968	84.3345
rna-NM_001183322.1	534	335	105	35.8541
rna-NM_001183321.1	1776	1577	672	48.7452
rna-NM_001183320.1	1155	956	18	2.15382
rna-NM_001183319.1	1074	875	539	70.4653
rna-NM_001183318.1	2874	2675	169	7.22699
rna-NM_001183317.1	1476	1277	538	48.1932
rna-NM_001183316.1	1491	1292	1319	116.782
rna-NM_001183315.1	2121	1922	256	15.2364
rna-NM_001183314.1	1323	1124	1219	124.06
rna-NM_001183313.2	1263	1064	497	53.433
rna-NM_001183312.1	2136	1937	233	13.7601
rna-NM_001183311.1	912	713	135	21.659
rna-NM_001183310.1	1656	1457	202	15.8594
rna-YNCO0004C	71	3.50437	0	0
rna-YNCO0005W	74	3.56892	0	0
rna-NM_001183309.1	1221	1022	166	18.5803
rna-NM_001183308.1	1188	989	35	4.04824
rna-NM_001183307.1	186	12.4336	10	92.0022
rna-NM_001183306.1	1191	992	352	40.5906
rna-NR_132256.1	201	17.0167	0	0
rna-NM_001183305.1	3246	3047	588	22.0749
rna-NM_001183303.1	1476	1277	232	20.7822
rna-NM_001183302.1	1029	830	49	6.75325
rna-NM_001183301.1	1071	872	22	2.88603
rna-NM_001183299.1	3306	3107	366	13.4752
rna-NM_001183298.1	1152	953	99	11.8833
rna-NM_001183297.1	1143	944	198	23.9932
rna-NM_001183296.1	1092	893	245	31.3841
rna-NM_001183295.1	1380	1181	3751	363.322
rna-NM_001183294.1	429	230	9577	4763.17
rna-NM_001183293.1	321	122	4853.06	4550.41
rna-NM_001184641.1	96	4.14046	0	0
rna-NM_001183292.1	765	566	636	128.539
rna-NM_001183290.1	2286	2087	964	52.8383
rna-NR_132257.1	90	3.96502	0	0
rna-NM_001183288.1	3282	3083	151	5.60271
rna-NM_001183287.1	1611	1412	59	4.77982
rna-NM_001183286.1	741	542	93	19.6281
rna-NM_001183285.1	1266	1067	257	27.5526
rna-NM_001183284.1	1455	1256	1538	140.075
rna-NM_001183283.1	606	407	101	28.3871
rna-NM_001183282.1	738	539	116	24.6186
rna-NM_001183281.1	1722	1523	829	62.2658
rna-NM_001183280.1	342	143	101	80.7942
rna-YNCO0008W	82	3.75521	0	0
rna-NM_001183279.1	1983	1784	142	9.10517
rna-NM_001183278.1	519	320	6	2.14485
rna-NM_001183277.1	2031	1832	128	7.99244
rna-NM_001183276.2	1227	1028	831	92.4704
rna-YNCO0009W	71	3.50437	0	0
rna-NM_001183275.1	3006	2807	1207	49.188
rna-NM_001183274.1	1779	1580	631	45.6843
rna-YNCO0010W	75	3.59105	0	0
rna-NM_001184622.1	153	7.28986	0	0
rna-NM_001183273.1	1656	1457	69	5.41732
rna-NM_001183272.1	1194	995	72	8.27759
rna-NM_001183271.1	2145	1946	6	0.352698
rna-NM_001183270.1	1344	1145	199	19.8812
rna-NM_001183269.1	1761	1562	9	0.659107
rna-NM_001183268.1	375	176	34	22.0984
rna-NM_001184640.1	192	14.0216	0	0
rna-YNCO0011W	72	3.52559	0	0
rna-NM_001183267.1	1656	1457	131	10.285
rna-NM_001183266.1	405	206	101	56.0853
rna-NM_001183265.1	2061	1862	747	45.8919
rna-NM_001183264.1	1104	905	1149	145.233
rna-NM_001183263.1	816	617	97	17.9838
rna-NM_001183262.1	624	425	48	12.9195
rna-NM_001183261.1	1026	827	175	24.2062
rna-NM_001183260.1	2310	2111	939	50.8829
rna-NM_001183259.1	363	164	139	96.954
rna-NM_001183258.1	4611	4412	536	13.8971
rna-NM_001183257.1	1137	938	79	9.63427
rna-NM_001183256.1	954	755	327	49.5445
rna-NM_001183255.1	882	683	182	30.4821
